S.NO,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
398,Rajasthan,AJMER,2010,Rabi       ,Masoor,25,22
399,Rajasthan,AJMER,2010,Rabi       ,other oilseeds,91268,54655
400,Rajasthan,AJMER,2010,Rabi       ,Rapeseed &Mustard,24761,38618
401,Rajasthan,AJMER,2010,Rabi       ,Wheat,64322,207905
402,Rajasthan,AJMER,2010,Whole Year ,Coriander,153,169
403,Rajasthan,AJMER,2010,Whole Year ,Dry chillies,670,530
404,Rajasthan,AJMER,2010,Whole Year ,Garlic,8,13
405,Rajasthan,AJMER,2010,Whole Year ,Guar seed,6375,5471
406,Rajasthan,AJMER,2010,Whole Year ,Onion,250,1172
407,Rajasthan,AJMER,2010,Whole Year ,Potato,1,10
408,Rajasthan,AJMER,2010,Whole Year ,Sugarcane,18,1206
409,Rajasthan,AJMER,2010,Whole Year ,Sweet potato,102,134
410,Rajasthan,ALWAR,1997,Kharif     ,Arhar/Tur,20300,14600
411,Rajasthan,ALWAR,1997,Kharif     ,Bajra,166800,169300
412,Rajasthan,ALWAR,1997,Kharif     ,Cotton(lint),10400,11764
413,Rajasthan,ALWAR,1997,Kharif     ,Groundnut,1500,1700
414,Rajasthan,ALWAR,1997,Kharif     ,Jowar,20100,12600
415,Rajasthan,ALWAR,1997,Kharif     ,Maize,11800,14800
416,Rajasthan,ALWAR,1997,Kharif     ,Onion,4300,17200
417,Rajasthan,ALWAR,1997,Kharif     ,Rice,300,300
418,Rajasthan,ALWAR,1997,Kharif     ,Sesamum,3400,1000
419,Rajasthan,ALWAR,1997,Kharif     ,Sugarcane,300,13900
420,Rajasthan,ALWAR,1997,Rabi       ,Barley,11600,24900
421,Rajasthan,ALWAR,1997,Rabi       ,Gram,99100,96000
422,Rajasthan,ALWAR,1997,Rabi       ,Rapeseed &Mustard,206700,141500
423,Rajasthan,ALWAR,1997,Rabi       ,Wheat,163400,588300
424,Rajasthan,ALWAR,1997,Whole Year ,Potato,100,700
425,Rajasthan,ALWAR,1998,Kharif     ,Arhar/Tur,4475,5929
426,Rajasthan,ALWAR,1998,Kharif     ,Bajra,183981,225714
427,Rajasthan,ALWAR,1998,Kharif     ,Cotton(lint),15128,3419
428,Rajasthan,ALWAR,1998,Kharif     ,Groundnut,814,888
429,Rajasthan,ALWAR,1998,Kharif     ,Jowar,24284,16457
430,Rajasthan,ALWAR,1998,Kharif     ,Maize,12395,19403
431,Rajasthan,ALWAR,1998,Kharif     ,Moong(Green Gram),48,5
432,Rajasthan,ALWAR,1998,Kharif     ,Moth,6,1
433,Rajasthan,ALWAR,1998,Kharif     ,Other Kharif pulses,73,16
434,Rajasthan,ALWAR,1998,Kharif     ,Rice,381,466
435,Rajasthan,ALWAR,1998,Kharif     ,Sannhamp,163,81
436,Rajasthan,ALWAR,1998,Kharif     ,Sesamum,7099,2561
437,Rajasthan,ALWAR,1998,Kharif     ,Soyabean,33,43
438,Rajasthan,ALWAR,1998,Kharif     ,Urad,15,5
439,Rajasthan,ALWAR,1998,Rabi       ,Barley,11447,29037
440,Rajasthan,ALWAR,1998,Rabi       ,Gram,111027,126664
441,Rajasthan,ALWAR,1998,Rabi       ,Linseed,23,13
442,Rajasthan,ALWAR,1998,Rabi       ,Masoor,808,857
443,Rajasthan,ALWAR,1998,Rabi       ,Other  Rabi pulses,26,11
444,Rajasthan,ALWAR,1998,Rabi       ,Peas & beans (Pulses),438,616
445,Rajasthan,ALWAR,1998,Rabi       ,Rapeseed &Mustard,177837,178014
446,Rajasthan,ALWAR,1998,Rabi       ,Tobacco,169,174
447,Rajasthan,ALWAR,1998,Rabi       ,Wheat,177538,632106
448,Rajasthan,ALWAR,1998,Whole Year ,Coriander,116,105
449,Rajasthan,ALWAR,1998,Whole Year ,Dry chillies,692,554
450,Rajasthan,ALWAR,1998,Whole Year ,Garlic,7,5
451,Rajasthan,ALWAR,1998,Whole Year ,Onion,2992,14853
452,Rajasthan,ALWAR,1998,Whole Year ,Potato,434,3004
453,Rajasthan,ALWAR,1998,Whole Year ,Sugarcane,276,13184
454,Rajasthan,ALWAR,1998,Whole Year ,Sweet potato,10,50
455,Rajasthan,ALWAR,1999,Kharif     ,Arhar/Tur,4395,4347
456,Rajasthan,ALWAR,1999,Kharif     ,Bajra,182632,204537
457,Rajasthan,ALWAR,1999,Kharif     ,Cotton(lint),14519,3373
458,Rajasthan,ALWAR,1999,Kharif     ,Groundnut,419,405
459,Rajasthan,ALWAR,1999,Kharif     ,Jowar,24108,19659
460,Rajasthan,ALWAR,1999,Kharif     ,Maize,11863,17824
461,Rajasthan,ALWAR,1999,Kharif     ,Moong(Green Gram),45,5
462,Rajasthan,ALWAR,1999,Kharif     ,Moth,4,
463,Rajasthan,ALWAR,1999,Kharif     ,Other Kharif pulses,52,6
464,Rajasthan,ALWAR,1999,Kharif     ,Rice,605,763
465,Rajasthan,ALWAR,1999,Kharif     ,Sesamum,8693,2881
466,Rajasthan,ALWAR,1999,Kharif     ,Small millets,3,1
467,Rajasthan,ALWAR,1999,Kharif     ,Soyabean,1,1
468,Rajasthan,ALWAR,1999,Kharif     ,Sunflower,3,2
469,Rajasthan,ALWAR,1999,Kharif     ,Urad,17,5
470,Rajasthan,ALWAR,1999,Rabi       ,Barley,12435,36145
471,Rajasthan,ALWAR,1999,Rabi       ,Gram,57420,55086
472,Rajasthan,ALWAR,1999,Rabi       ,Masoor,371,568
473,Rajasthan,ALWAR,1999,Rabi       ,Other  Rabi pulses,1,1
474,Rajasthan,ALWAR,1999,Rabi       ,Peas & beans (Pulses),484,737
475,Rajasthan,ALWAR,1999,Rabi       ,Rapeseed &Mustard,210478,259526
476,Rajasthan,ALWAR,1999,Rabi       ,Wheat,193916,645632
477,Rajasthan,ALWAR,1999,Whole Year ,Banana,2,
478,Rajasthan,ALWAR,1999,Whole Year ,Coriander,63,44
479,Rajasthan,ALWAR,1999,Whole Year ,Dry chillies,986,789
480,Rajasthan,ALWAR,1999,Whole Year ,Garlic,9,9
481,Rajasthan,ALWAR,1999,Whole Year ,Guar seed,30990,27379
482,Rajasthan,ALWAR,1999,Whole Year ,Onion,5183,32247
483,Rajasthan,ALWAR,1999,Whole Year ,Potato,212,1695
484,Rajasthan,ALWAR,1999,Whole Year ,Sannhamp,76,37
485,Rajasthan,ALWAR,1999,Whole Year ,Sugarcane,237,9677
486,Rajasthan,ALWAR,1999,Whole Year ,Sweet potato,13,60
487,Rajasthan,ALWAR,1999,Whole Year ,Tapioca,14,56
488,Rajasthan,ALWAR,1999,Whole Year ,Tobacco,144,152
489,Rajasthan,ALWAR,2000,Kharif     ,Arhar/Tur,2939,2815
490,Rajasthan,ALWAR,2000,Kharif     ,Bajra,199617,257768
491,Rajasthan,ALWAR,2000,Kharif     ,Castor seed,1,
492,Rajasthan,ALWAR,2000,Kharif     ,Cotton(lint),9840,17247
493,Rajasthan,ALWAR,2000,Kharif     ,Groundnut,229,212
494,Rajasthan,ALWAR,2000,Kharif     ,Jowar,26095,16426
495,Rajasthan,ALWAR,2000,Kharif     ,Maize,12076,23860
496,Rajasthan,ALWAR,2000,Kharif     ,Moong(Green Gram),30,5
497,Rajasthan,ALWAR,2000,Kharif     ,Moth,3,
498,Rajasthan,ALWAR,2000,Kharif     ,Other Kharif pulses,35,7
499,Rajasthan,ALWAR,2000,Kharif     ,Rice,396,371
500,Rajasthan,ALWAR,2000,Kharif     ,Sesamum,5763,2600
501,Rajasthan,ALWAR,2000,Kharif     ,Small millets,2,0.1
502,Rajasthan,ALWAR,2000,Kharif     ,Soyabean,1,1
503,Rajasthan,ALWAR,2000,Kharif     ,Urad,54,15
504,Rajasthan,ALWAR,2000,Rabi       ,Barley,20863,51656
505,Rajasthan,ALWAR,2000,Rabi       ,Gram,41780,34906
506,Rajasthan,ALWAR,2000,Rabi       ,Masoor,105,94
507,Rajasthan,ALWAR,2000,Rabi       ,Peas & beans (Pulses),512,590
508,Rajasthan,ALWAR,2000,Rabi       ,Rapeseed &Mustard,184547,216932
509,Rajasthan,ALWAR,2000,Rabi       ,Wheat,202992,724108
510,Rajasthan,ALWAR,2000,Whole Year ,Banana,1,
511,Rajasthan,ALWAR,2000,Whole Year ,Coriander,86,68
512,Rajasthan,ALWAR,2000,Whole Year ,Dry chillies,820,679
513,Rajasthan,ALWAR,2000,Whole Year ,Garlic,4,3
514,Rajasthan,ALWAR,2000,Whole Year ,Guar seed,45672,40832
515,Rajasthan,ALWAR,2000,Whole Year ,Onion,5299,32381
516,Rajasthan,ALWAR,2000,Whole Year ,Potato,85,385
517,Rajasthan,ALWAR,2000,Whole Year ,Sannhamp,63,27
518,Rajasthan,ALWAR,2000,Whole Year ,Sugarcane,175,7289
519,Rajasthan,ALWAR,2000,Whole Year ,Tobacco,131,409
520,Rajasthan,ALWAR,2001,Kharif     ,Arhar/Tur,2980,2401
521,Rajasthan,ALWAR,2001,Kharif     ,Bajra,188597,349521
522,Rajasthan,ALWAR,2001,Kharif     ,Castor seed,3,1
523,Rajasthan,ALWAR,2001,Kharif     ,Cotton(lint),15696,15482
524,Rajasthan,ALWAR,2001,Kharif     ,Groundnut,371,455
525,Rajasthan,ALWAR,2001,Kharif     ,Jowar,24008,13276
526,Rajasthan,ALWAR,2001,Kharif     ,Maize,11750,17965
527,Rajasthan,ALWAR,2001,Kharif     ,Moong(Green Gram),135,40
528,Rajasthan,ALWAR,2001,Kharif     ,Moth,4,1
529,Rajasthan,ALWAR,2001,Kharif     ,Other Kharif pulses,44,15
530,Rajasthan,ALWAR,2001,Kharif     ,Rice,274,342
531,Rajasthan,ALWAR,2001,Kharif     ,Sesamum,6060,1787
532,Rajasthan,ALWAR,2001,Kharif     ,Small millets,2,
533,Rajasthan,ALWAR,2001,Kharif     ,Soyabean,2,2
534,Rajasthan,ALWAR,2001,Kharif     ,Urad,22,8
535,Rajasthan,ALWAR,2001,Rabi       ,Barley,11307,30729
536,Rajasthan,ALWAR,2001,Rabi       ,Gram,50173,45830
537,Rajasthan,ALWAR,2001,Rabi       ,Masoor,74,40
538,Rajasthan,ALWAR,2001,Rabi       ,Peas & beans (Pulses),515,570
539,Rajasthan,ALWAR,2001,Rabi       ,Rapeseed &Mustard,217687,276642
540,Rajasthan,ALWAR,2001,Rabi       ,Wheat,174090,529816
541,Rajasthan,ALWAR,2001,Whole Year ,Banana,1,
542,Rajasthan,ALWAR,2001,Whole Year ,Coriander,114,31
543,Rajasthan,ALWAR,2001,Whole Year ,Dry chillies,583,294
544,Rajasthan,ALWAR,2001,Whole Year ,Garlic,5,6
545,Rajasthan,ALWAR,2001,Whole Year ,Guar seed,45161,21240
546,Rajasthan,ALWAR,2001,Whole Year ,Onion,6044,55921
547,Rajasthan,ALWAR,2001,Whole Year ,Potato,99,2060
548,Rajasthan,ALWAR,2001,Whole Year ,Sannhamp,51,17
549,Rajasthan,ALWAR,2001,Whole Year ,Sugarcane,99,4722
550,Rajasthan,ALWAR,2001,Whole Year ,Sweet potato,4,6
551,Rajasthan,ALWAR,2001,Whole Year ,Tobacco,149,409
552,Rajasthan,ALWAR,2002,Kharif     ,Arhar/Tur,954,142
553,Rajasthan,ALWAR,2002,Kharif     ,Bajra,149753,110440
554,Rajasthan,ALWAR,2002,Kharif     ,Cotton(lint),13865,23382
555,Rajasthan,ALWAR,2002,Kharif     ,Groundnut,326,224
556,Rajasthan,ALWAR,2002,Kharif     ,Jowar,33954,5137
557,Rajasthan,ALWAR,2002,Kharif     ,Maize,8572,1654
558,Rajasthan,ALWAR,2002,Kharif     ,Moong(Green Gram),28,2
559,Rajasthan,ALWAR,2002,Kharif     ,Moth,1,
560,Rajasthan,ALWAR,2002,Kharif     ,Other Kharif pulses,5,0
561,Rajasthan,ALWAR,2002,Kharif     ,Rice,104,84
562,Rajasthan,ALWAR,2002,Kharif     ,Sesamum,3102,241
563,Rajasthan,ALWAR,2002,Kharif     ,Small millets,1,0.1
564,Rajasthan,ALWAR,2002,Kharif     ,Soyabean,1,
565,Rajasthan,ALWAR,2002,Kharif     ,Urad,3,1
566,Rajasthan,ALWAR,2002,Rabi       ,Barley,17855,56537
567,Rajasthan,ALWAR,2002,Rabi       ,Gram,18719,9154
568,Rajasthan,ALWAR,2002,Rabi       ,Masoor,9,9
569,Rajasthan,ALWAR,2002,Rabi       ,Other  Rabi pulses,2,0
570,Rajasthan,ALWAR,2002,Rabi       ,Peas & beans (Pulses),380,460
571,Rajasthan,ALWAR,2002,Rabi       ,Rapeseed &Mustard,192422,145791
572,Rajasthan,ALWAR,2002,Rabi       ,Wheat,181459,571450
573,Rajasthan,ALWAR,2002,Whole Year ,Banana,1,0
574,Rajasthan,ALWAR,2002,Whole Year ,Citrus Fruit,225,0
575,Rajasthan,ALWAR,2002,Whole Year ,Coriander,59,41
576,Rajasthan,ALWAR,2002,Whole Year ,Dry chillies,409,43
577,Rajasthan,ALWAR,2002,Whole Year ,Garlic,7,18
578,Rajasthan,ALWAR,2002,Whole Year ,Guar seed,15628,452
579,Rajasthan,ALWAR,2002,Whole Year ,Mango,133,0
580,Rajasthan,ALWAR,2002,Whole Year ,Onion,5735,14121
581,Rajasthan,ALWAR,2002,Whole Year ,Other Fresh Fruits,400,0
582,Rajasthan,ALWAR,2002,Whole Year ,Other Vegetables,4510,0
583,Rajasthan,ALWAR,2002,Whole Year ,Papaya,34,0
584,Rajasthan,ALWAR,2002,Whole Year ,Pome Fruit,20,0
585,Rajasthan,ALWAR,2002,Whole Year ,Potato,119,2562
586,Rajasthan,ALWAR,2002,Whole Year ,Sannhamp,30,
587,Rajasthan,ALWAR,2002,Whole Year ,Sugarcane,123,4685
588,Rajasthan,ALWAR,2002,Whole Year ,Sweet potato,15,11
589,Rajasthan,ALWAR,2002,Whole Year ,Tobacco,154,427
590,Rajasthan,ALWAR,2002,Whole Year ,Water Melon,72,0
591,Rajasthan,ALWAR,2003,Kharif     ,Arhar/Tur,1041,1057
592,Rajasthan,ALWAR,2003,Kharif     ,Bajra,232924,402602
593,Rajasthan,ALWAR,2003,Kharif     ,Cotton(lint),19364,40135
594,Rajasthan,ALWAR,2003,Kharif     ,Dry ginger,1,1
595,Rajasthan,ALWAR,2003,Kharif     ,Groundnut,435,681
596,Rajasthan,ALWAR,2003,Kharif     ,Jowar,31738,16503
597,Rajasthan,ALWAR,2003,Kharif     ,Maize,9754,13491
598,Rajasthan,ALWAR,2003,Kharif     ,Moong(Green Gram),41,25
599,Rajasthan,ALWAR,2003,Kharif     ,Moth,7,4
600,Rajasthan,ALWAR,2003,Kharif     ,Other Kharif pulses,31,17
601,Rajasthan,ALWAR,2003,Kharif     ,Rice,160,265
602,Rajasthan,ALWAR,2003,Kharif     ,Sesamum,1869,582
603,Rajasthan,ALWAR,2003,Kharif     ,Small millets,1,1
604,Rajasthan,ALWAR,2003,Kharif     ,Urad,6,3
605,Rajasthan,ALWAR,2003,Rabi       ,Barley,15587,32297
606,Rajasthan,ALWAR,2003,Rabi       ,Gram,41651,35999
607,Rajasthan,ALWAR,2003,Rabi       ,Masoor,90,111
608,Rajasthan,ALWAR,2003,Rabi       ,Peas & beans (Pulses),579,1121
609,Rajasthan,ALWAR,2003,Rabi       ,Rapeseed &Mustard,220253,336910
610,Rajasthan,ALWAR,2003,Rabi       ,Wheat,188108,648794
611,Rajasthan,ALWAR,2003,Whole Year ,Banana,2,0
612,Rajasthan,ALWAR,2003,Whole Year ,Citrus Fruit,254,0
613,Rajasthan,ALWAR,2003,Whole Year ,Coriander,261,324
614,Rajasthan,ALWAR,2003,Whole Year ,Dry chillies,620,1039
615,Rajasthan,ALWAR,2003,Whole Year ,Garlic,3,5
616,Rajasthan,ALWAR,2003,Whole Year ,Guar seed,23463,
617,Rajasthan,ALWAR,2003,Whole Year ,Mango,146,0
618,Rajasthan,ALWAR,2003,Whole Year ,Oilseeds total,2,0
619,Rajasthan,ALWAR,2003,Whole Year ,Onion,7814,60478
620,Rajasthan,ALWAR,2003,Whole Year ,other fibres,1192,0
621,Rajasthan,ALWAR,2003,Whole Year ,Other Fresh Fruits,408,0
622,Rajasthan,ALWAR,2003,Whole Year ,other oilseeds,959,803
623,Rajasthan,ALWAR,2003,Whole Year ,Other Vegetables,4975,0
624,Rajasthan,ALWAR,2003,Whole Year ,Papaya,16,0
625,Rajasthan,ALWAR,2003,Whole Year ,Pome Fruit,23,0
626,Rajasthan,ALWAR,2003,Whole Year ,Potato,105,353
627,Rajasthan,ALWAR,2003,Whole Year ,Sannhamp,65,86
628,Rajasthan,ALWAR,2003,Whole Year ,Sugarcane,103,6991
629,Rajasthan,ALWAR,2003,Whole Year ,Sweet potato,33,234
630,Rajasthan,ALWAR,2003,Whole Year ,Tobacco,129,
631,Rajasthan,ALWAR,2003,Whole Year ,Water Melon,44,0
632,Rajasthan,ALWAR,2004,Kharif     ,Arhar/Tur,1252,4322
633,Rajasthan,ALWAR,2004,Kharif     ,Bajra,191980,302168
634,Rajasthan,ALWAR,2004,Kharif     ,Cotton(lint),29522,54700
635,Rajasthan,ALWAR,2004,Kharif     ,Groundnut,984,1525
636,Rajasthan,ALWAR,2004,Kharif     ,Jowar,29386,14906
637,Rajasthan,ALWAR,2004,Kharif     ,Maize,9605,11347
638,Rajasthan,ALWAR,2004,Kharif     ,Moong(Green Gram),34,9
639,Rajasthan,ALWAR,2004,Kharif     ,Moth,17,2
640,Rajasthan,ALWAR,2004,Kharif     ,Other Kharif pulses,11,4
641,Rajasthan,ALWAR,2004,Kharif     ,Rice,139,206
642,Rajasthan,ALWAR,2004,Kharif     ,Sesamum,2122,675
643,Rajasthan,ALWAR,2004,Kharif     ,Urad,2,1
644,Rajasthan,ALWAR,2004,Rabi       ,Barley,10935,35022
645,Rajasthan,ALWAR,2004,Rabi       ,Gram,19511,20358
646,Rajasthan,ALWAR,2004,Rabi       ,Linseed,2,2
647,Rajasthan,ALWAR,2004,Rabi       ,Masoor,161,160
648,Rajasthan,ALWAR,2004,Rabi       ,Other  Rabi pulses,242,323
649,Rajasthan,ALWAR,2004,Rabi       ,Rapeseed &Mustard,293746,365872
650,Rajasthan,ALWAR,2004,Rabi       ,Wheat,157411,511753
651,Rajasthan,ALWAR,2004,Whole Year ,Banana,1,
652,Rajasthan,ALWAR,2004,Whole Year ,Coriander,48,55
653,Rajasthan,ALWAR,2004,Whole Year ,Dry chillies,679,901
654,Rajasthan,ALWAR,2004,Whole Year ,Garlic,1,4
655,Rajasthan,ALWAR,2004,Whole Year ,Guar seed,15028,51334
656,Rajasthan,ALWAR,2004,Whole Year ,Onion,9500,70860
657,Rajasthan,ALWAR,2004,Whole Year ,Potato,52,215
658,Rajasthan,ALWAR,2004,Whole Year ,Sannhamp,47,24
659,Rajasthan,ALWAR,2004,Whole Year ,Sugarcane,104,4244
660,Rajasthan,ALWAR,2004,Whole Year ,Sweet potato,45,159
661,Rajasthan,ALWAR,2004,Whole Year ,Tobacco,156,242
662,Rajasthan,ALWAR,2005,Kharif     ,Arhar/Tur,1649,1553
663,Rajasthan,ALWAR,2005,Kharif     ,Bajra,219533,273938
664,Rajasthan,ALWAR,2005,Kharif     ,Castor seed,3,3
665,Rajasthan,ALWAR,2005,Kharif     ,Cotton(lint),19243,30111
666,Rajasthan,ALWAR,2005,Kharif     ,Groundnut,2696,4169
667,Rajasthan,ALWAR,2005,Kharif     ,Jowar,27769,15984
668,Rajasthan,ALWAR,2005,Kharif     ,Maize,8782,10385
669,Rajasthan,ALWAR,2005,Kharif     ,Moong(Green Gram),45,7
670,Rajasthan,ALWAR,2005,Kharif     ,Moth,20,3
671,Rajasthan,ALWAR,2005,Kharif     ,Other Kharif pulses,14,3
672,Rajasthan,ALWAR,2005,Kharif     ,Rice,132,193
673,Rajasthan,ALWAR,2005,Kharif     ,Sesamum,2103,490
674,Rajasthan,ALWAR,2005,Kharif     ,Soyabean,3,3
675,Rajasthan,ALWAR,2005,Kharif     ,Urad,9,2
676,Rajasthan,ALWAR,2005,Rabi       ,Barley,13127,38002
677,Rajasthan,ALWAR,2005,Rabi       ,Gram,15487,13753
678,Rajasthan,ALWAR,2005,Rabi       ,Masoor,210,191
679,Rajasthan,ALWAR,2005,Rabi       ,Peas & beans (Pulses),2,4
680,Rajasthan,ALWAR,2005,Rabi       ,Rapeseed &Mustard,290252,305392
681,Rajasthan,ALWAR,2005,Rabi       ,Wheat,159468,492657
682,Rajasthan,ALWAR,2005,Whole Year ,Banana,2,
683,Rajasthan,ALWAR,2005,Whole Year ,Coriander,29,30
684,Rajasthan,ALWAR,2005,Whole Year ,Dry chillies,543,750
685,Rajasthan,ALWAR,2005,Whole Year ,Garlic,3,3
686,Rajasthan,ALWAR,2005,Whole Year ,Guar seed,21018,12925
687,Rajasthan,ALWAR,2005,Whole Year ,Onion,6489,55030
688,Rajasthan,ALWAR,2005,Whole Year ,Potato,77,128
689,Rajasthan,ALWAR,2005,Whole Year ,Sannhamp,32,14
690,Rajasthan,ALWAR,2005,Whole Year ,Sugarcane,122,4005
691,Rajasthan,ALWAR,2005,Whole Year ,Sweet potato,6,6
692,Rajasthan,ALWAR,2005,Whole Year ,Tobacco,140,242
693,Rajasthan,ALWAR,2006,Kharif     ,Arhar/Tur,1497,1303
694,Rajasthan,ALWAR,2006,Kharif     ,Bajra,232214,417342
695,Rajasthan,ALWAR,2006,Kharif     ,Cotton(lint),7230,3034
696,Rajasthan,ALWAR,2006,Kharif     ,Groundnut,1645,2147
697,Rajasthan,ALWAR,2006,Kharif     ,Jowar,28505,20138
698,Rajasthan,ALWAR,2006,Kharif     ,Maize,7527,12388
699,Rajasthan,ALWAR,2006,Kharif     ,Moong(Green Gram),36,13
700,Rajasthan,ALWAR,2006,Kharif     ,Moth,13,2
701,Rajasthan,ALWAR,2006,Kharif     ,Other Kharif pulses,7,3
702,Rajasthan,ALWAR,2006,Kharif     ,Rice,127,200
703,Rajasthan,ALWAR,2006,Kharif     ,Sesamum,2608,976
704,Rajasthan,ALWAR,2006,Kharif     ,Soyabean,1,1
705,Rajasthan,ALWAR,2006,Kharif     ,Urad,4,1
706,Rajasthan,ALWAR,2006,Rabi       ,Barley,14233,46311
707,Rajasthan,ALWAR,2006,Rabi       ,Gram,11358,13297
708,Rajasthan,ALWAR,2006,Rabi       ,Masoor,19,18
709,Rajasthan,ALWAR,2006,Rabi       ,Peas & beans (Pulses),47,46
710,Rajasthan,ALWAR,2006,Rabi       ,Rapeseed &Mustard,257183,356719
711,Rajasthan,ALWAR,2006,Rabi       ,Wheat,180515,641964
712,Rajasthan,ALWAR,2006,Whole Year ,Banana,2,
713,Rajasthan,ALWAR,2006,Whole Year ,Coriander,37,44
714,Rajasthan,ALWAR,2006,Whole Year ,Dry chillies,403,1168
715,Rajasthan,ALWAR,2006,Whole Year ,Guar seed,24900,28842
716,Rajasthan,ALWAR,2006,Whole Year ,Onion,8800,51669
717,Rajasthan,ALWAR,2006,Whole Year ,Potato,112,352
718,Rajasthan,ALWAR,2006,Whole Year ,Sannhamp,18,6
719,Rajasthan,ALWAR,2006,Whole Year ,Sugarcane,127,7527
720,Rajasthan,ALWAR,2006,Whole Year ,Sweet potato,7,12
721,Rajasthan,ALWAR,2006,Whole Year ,Tobacco,108,118
722,Rajasthan,ALWAR,2007,Kharif     ,Arhar/Tur,1172,1208
723,Rajasthan,ALWAR,2007,Kharif     ,Bajra,246411,429718
724,Rajasthan,ALWAR,2007,Kharif     ,Cotton(lint),2973,1073
725,Rajasthan,ALWAR,2007,Kharif     ,Groundnut,1010,1710
726,Rajasthan,ALWAR,2007,Kharif     ,Jowar,31535,21874
727,Rajasthan,ALWAR,2007,Kharif     ,Maize,7840,13269
728,Rajasthan,ALWAR,2007,Kharif     ,Moong(Green Gram),35,14
729,Rajasthan,ALWAR,2007,Kharif     ,Moth,18,6
730,Rajasthan,ALWAR,2007,Kharif     ,Other Kharif pulses,15,5
731,Rajasthan,ALWAR,2007,Kharif     ,Rice,155,315
732,Rajasthan,ALWAR,2007,Kharif     ,Sesamum,2782,1481
733,Rajasthan,ALWAR,2007,Kharif     ,Soyabean,1,1
734,Rajasthan,ALWAR,2007,Kharif     ,Urad,5,3
735,Rajasthan,ALWAR,2007,Rabi       ,Barley,14246,41485
736,Rajasthan,ALWAR,2007,Rabi       ,Gram,12723,13814
737,Rajasthan,ALWAR,2007,Rabi       ,Masoor,21,15
738,Rajasthan,ALWAR,2007,Rabi       ,other oilseeds,373,100
739,Rajasthan,ALWAR,2007,Rabi       ,Peas & beans (Pulses),102,168
740,Rajasthan,ALWAR,2007,Rabi       ,Rapeseed &Mustard,234517,285842
741,Rajasthan,ALWAR,2007,Rabi       ,Wheat,191440,669054
742,Rajasthan,ALWAR,2007,Whole Year ,Banana,4,
743,Rajasthan,ALWAR,2007,Whole Year ,Coriander,61,47
744,Rajasthan,ALWAR,2007,Whole Year ,Dry chillies,424,749
745,Rajasthan,ALWAR,2007,Whole Year ,Garlic,2,2
746,Rajasthan,ALWAR,2007,Whole Year ,Guar seed,34662,39916
747,Rajasthan,ALWAR,2007,Whole Year ,Onion,8656,34466
748,Rajasthan,ALWAR,2007,Whole Year ,Potato,129,551
749,Rajasthan,ALWAR,2007,Whole Year ,Sannhamp,21,29
750,Rajasthan,ALWAR,2007,Whole Year ,Sugarcane,98,3844
751,Rajasthan,ALWAR,2007,Whole Year ,Sweet potato,30,101
752,Rajasthan,ALWAR,2007,Whole Year ,Tobacco,186,105
753,Rajasthan,ALWAR,2008,Kharif     ,Arhar/Tur,2207,1844
754,Rajasthan,ALWAR,2008,Kharif     ,Bajra,226349,380460
755,Rajasthan,ALWAR,2008,Kharif     ,Cotton(lint),2372,949
756,Rajasthan,ALWAR,2008,Kharif     ,Groundnut,1663,2262
757,Rajasthan,ALWAR,2008,Kharif     ,Jowar,24459,15315
758,Rajasthan,ALWAR,2008,Kharif     ,Maize,8351,14901
759,Rajasthan,ALWAR,2008,Kharif     ,Moong(Green Gram),32,13
760,Rajasthan,ALWAR,2008,Kharif     ,Moth,26,7
761,Rajasthan,ALWAR,2008,Kharif     ,Other Kharif pulses,4,2
762,Rajasthan,ALWAR,2008,Kharif     ,Rice,265,479
763,Rajasthan,ALWAR,2008,Kharif     ,Sesamum,3453,1000
764,Rajasthan,ALWAR,2008,Kharif     ,Urad,9,3
765,Rajasthan,ALWAR,2008,Rabi       ,Barley,15725,58074
766,Rajasthan,ALWAR,2008,Rabi       ,Gram,14301,18391
767,Rajasthan,ALWAR,2008,Rabi       ,Masoor,61,53
768,Rajasthan,ALWAR,2008,Rabi       ,Other  Rabi pulses,2650,1867
769,Rajasthan,ALWAR,2008,Rabi       ,other oilseeds,553,188
770,Rajasthan,ALWAR,2008,Rabi       ,Peas & beans (Pulses),139,77
771,Rajasthan,ALWAR,2008,Rabi       ,Rapeseed &Mustard,269865,448122
772,Rajasthan,ALWAR,2008,Rabi       ,Wheat,170172,688076
773,Rajasthan,ALWAR,2008,Whole Year ,Banana,2,
774,Rajasthan,ALWAR,2008,Whole Year ,Coriander,27,30
775,Rajasthan,ALWAR,2008,Whole Year ,Dry chillies,273,460
776,Rajasthan,ALWAR,2008,Whole Year ,Garlic,3,2
777,Rajasthan,ALWAR,2008,Whole Year ,Guar seed,37818,43515
778,Rajasthan,ALWAR,2008,Whole Year ,Onion,8481,68733
779,Rajasthan,ALWAR,2008,Whole Year ,Potato,91,800
780,Rajasthan,ALWAR,2008,Whole Year ,Sannhamp,59,61
781,Rajasthan,ALWAR,2008,Whole Year ,Sugarcane,75,3801
782,Rajasthan,ALWAR,2008,Whole Year ,Sweet potato,28,
783,Rajasthan,ALWAR,2008,Whole Year ,Tobacco,164,196
784,Rajasthan,ALWAR,2009,Kharif     ,Arhar/Tur,2608,792
